Date,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,,,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Q1,"$4,628,188,600.00","$7,447,119,822.00","$2,984,344,392.00","$9,704,470,633.00","$868,817,047.00","$413,570,486.00","$26,046,510,979.00","$3,833,162,049.00","$6,356,472,695.00","$2,573,244,812.00","$11,369,695,895.00","$1,061,237,079.00","$852,698,450.00","$26,046,510,979.00","$795,026,551.00","$1,090,647,128.00","$411,099,579.00","($1,665,225,262.00)","($192,420,032.00)","($439,127,964.00)",- ,,06Q1,"$4,628,188,600.00","($3,833,162,049.00)","$795,026,551.00","$7,447,119,822.00","($6,356,472,695.00)","$1,090,647,128.00","$2,984,344,392.00","($2,573,244,812.00)","$411,099,579.00","$9,704,470,633.00","($11,369,695,895.00)","($1,665,225,262.00)","$868,817,047.00","($1,061,237,079.00)","($192,420,032.00)","$413,570,486.00","($852,698,450.00)","($439,127,964.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Q2,"$4,594,893,359.00","$13,787,485,694.00","$3,522,736,250.00","$10,812,347,797.00","$1,060,684,050.00","$363,463,986.00","$34,141,611,136.00","$2,038,783,104.00","$9,249,143,302.00","$7,456,358,648.00","$12,545,453,730.00","$2,020,985,233.00","$830,887,119.00","$34,141,611,136.00","$2,556,110,255.00","$4,538,342,391.00","($3,933,622,398.00)","($1,733,105,932.00)","($960,301,183.00)","($467,423,133.00)",- ,,06Q2,"$4,594,893,359.00","($2,038,783,104.00)","$2,556,110,255.00","$13,787,485,694.00","($9,249,143,302.00)","$4,538,342,391.00","$3,522,736,250.00","($7,456,358,648.00)","($3,933,622,398.00)","$10,812,347,797.00","($12,545,453,730.00)","($1,733,105,932.00)","$1,060,684,050.00","($2,020,985,233.00)","($960,301,183.00)","$363,463,986.00","($830,887,119.00)","($467,423,133.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Q3,"$3,048,506,412.00","$18,976,131,758.00","$2,547,213,332.00","$9,598,041,661.00","$1,606,028,455.00","$296,871,783.00","$36,072,793,401.00","$4,982,503,833.00","$10,526,130,915.00","$6,675,461,630.00","$10,339,688,536.00","$2,590,303,468.00","$958,705,019.00","$36,072,793,401.00","($1,933,997,421.00)","$8,450,000,843.00","($4,128,248,297.00)","($741,646,875.00)","($984,275,013.00)","($661,833,236.00)",- ,,06Q3,"$3,048,506,412.00","($4,982,503,833.00)","($1,933,997,421.00)","$18,976,131,758.00","($10,526,130,915.00)","$8,450,000,843.00","$2,547,213,332.00","($6,675,461,630.00)","($4,128,248,297.00)","$9,598,041,661.00","($10,339,688,536.00)","($741,646,875.00)","$1,606,028,455.00","($2,590,303,468.00)","($984,275,013.00)","$296,871,783.00","($958,705,019.00)","($661,833,236.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Q4,"$11,296,547,304.00","$26,168,168,470.00","$5,420,842,633.00","$11,910,266,643.00","$1,418,771,804.00","$338,476,027.00","$56,553,072,883.00","$9,400,304,412.00","$17,302,034,171.00","$14,829,556,775.00","$11,401,735,347.00","$2,729,830,103.00","$889,612,075.00","$56,553,072,883.00","$1,896,242,892.00","$8,866,134,300.00","($9,408,714,142.00)","$508,531,296.00","($1,311,058,298.00)","($551,136,048.00)",- ,,06Q4,"$11,296,547,304.00","($9,400,304,412.00)","$1,896,242,892.00","$26,168,168,470.00","($17,302,034,171.00)","$8,866,134,300.00","$5,420,842,633.00","($14,829,556,775.00)","($9,408,714,142.00)","$11,910,266,643.00","($11,401,735,347.00)","$508,531,296.00","$1,418,771,804.00","($2,729,830,103.00)","($1,311,058,298.00)","$338,476,027.00","($889,612,075.00)","($551,136,048.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Q1,"$3,022,028,633.00","$55,021,790,338.00","$5,727,885,693.00","$12,327,299,730.00","$946,909,440.00","$130,460,005.00","$77,176,373,838.00","$2,205,255,553.00","$18,935,332,529.00","$42,699,683,518.00","$10,762,297,027.00","$1,708,545,843.00","$865,259,368.00","$77,176,373,838.00","$816,773,080.00","$36,086,457,809.00","($36,971,797,825.00)","$1,565,002,703.00","($761,636,403.00)","($734,799,364.00)",- ,,07Q1,"$3,022,028,633.00","($2,205,255,553.00)","$816,773,080.00","$55,021,790,338.00","($18,935,332,529.00)","$36,086,457,809.00","$5,727,885,693.00","($42,699,683,518.00)","($36,971,797,825.00)","$12,327,299,730.00","($10,762,297,027.00)","$1,565,002,703.00","$946,909,440.00","($1,708,545,843.00)","($761,636,403.00)","$130,460,005.00","($865,259,368.00)","($734,799,364.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Q2,"$4,955,440,270.00","$34,372,591,938.00","$7,142,587,987.00","$11,460,980,109.00","$1,071,259,694.00","$163,508,109.00","$59,166,368,107.00","$5,543,280,723.00","$33,460,674,412.00","$5,477,107,685.00","$11,802,901,959.00","$1,802,108,735.00","$1,080,294,592.00","$59,166,368,107.00","($587,840,453.00)","$911,917,526.00","$1,665,480,302.00","($341,921,850.00)","($730,849,041.00)","($916,786,484.00)",- ,,07Q2,"$4,955,440,270.00","($5,543,280,723.00)","($587,840,453.00)","$34,372,591,938.00","($33,460,674,412.00)","$911,917,526.00","$7,142,587,987.00","($5,477,107,685.00)","$1,665,480,302.00","$11,460,980,109.00","($11,802,901,959.00)","($341,921,850.00)","$1,071,259,694.00","($1,802,108,735.00)","($730,849,041.00)","$163,508,109.00","($1,080,294,592.00)","($916,786,484.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Q3,"$3,535,608,732.00","$24,425,019,604.00","$2,205,503,677.00","$12,189,570,974.00","$1,379,365,253.00","$184,530,476.00","$43,919,598,716.00","$2,700,518,963.00","$19,953,034,172.00","$6,678,395,116.00","$12,300,051,520.00","$1,742,409,812.00","$545,189,133.00","$43,919,598,716.00","$835,089,769.00","$4,471,985,432.00","($4,472,891,440.00)","($110,480,546.00)","($363,044,559.00)","($360,658,657.00)",- ,,07Q3,"$3,535,608,732.00","($2,700,518,963.00)","$835,089,769.00","$24,425,019,604.00","($19,953,034,172.00)","$4,471,985,432.00","$2,205,503,677.00","($6,678,395,116.00)","($4,472,891,440.00)","$12,189,570,974.00","($12,300,051,520.00)","($110,480,546.00)","$1,379,365,253.00","($1,742,409,812.00)","($363,044,559.00)","$184,530,476.00","($545,189,133.00)","($360,658,657.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Q4,"$5,905,784,859.00","$11,889,617,526.00","$1,589,120,667.00","$9,842,352,277.00","$904,738,929.00","$370,615,723.00","$30,502,229,981.00","$5,581,784,572.00","$12,026,698,020.00","$1,736,185,986.00","$8,108,618,405.00","$1,973,037,322.00","$1,075,905,676.00","$30,502,229,981.00","$324,000,287.00","($137,080,494.00)","($147,065,319.00)","$1,733,733,872.00","($1,068,298,393.00)","($705,289,953.00)",- ,,07Q4,"$5,905,784,859.00","($5,581,784,572.00)","$324,000,287.00","$11,889,617,526.00","($12,026,698,020.00)","($137,080,494.00)","$1,589,120,667.00","($1,736,185,986.00)","($147,065,319.00)","$9,842,352,277.00","($8,108,618,405.00)","$1,733,733,872.00","$904,738,929.00","($1,973,037,322.00)","($1,068,298,393.00)","$370,615,723.00","($1,075,905,676.00)","($705,289,953.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Q1,"$1,357,484,243.00","$5,450,445,708.00","$3,714,698,329.00","$6,752,939,313.00","$1,325,252,707.00","$214,184,612.00","$18,815,004,912.00","$965,258,233.00","$5,173,649,244.00","$3,428,005,905.00","$6,427,702,919.00","$1,985,308,391.00","$835,080,219.00","$18,815,004,912.00","$392,226,009.00","$276,796,463.00","$286,692,424.00","$325,236,394.00","($660,055,684.00)","($620,895,606.00)",- ,,08Q1,"$1,357,484,243.00","($965,258,233.00)","$392,226,009.00","$5,450,445,708.00","($5,173,649,244.00)","$276,796,463.00","$3,714,698,329.00","($3,428,005,905.00)","$286,692,424.00","$6,752,939,313.00","($6,427,702,919.00)","$325,236,394.00","$1,325,252,707.00","($1,985,308,391.00)","($660,055,684.00)","$214,184,612.00","($835,080,219.00)","($620,895,606.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Q2,"$4,246,546,090.00","$4,606,174,451.00","$862,915,750.00","$6,447,350,922.00","$1,920,558,307.00","$183,882,152.00","$18,267,427,671.00","$2,236,669,456.00","$3,718,757,999.00","$693,692,049.00","$9,114,401,630.00","$1,230,870,020.00","$1,273,036,518.00","$18,267,427,671.00","$2,009,876,634.00","$887,416,452.00","$169,223,701.00","($2,667,050,709.00)","$689,688,287.00","($1,089,154,366.00)",- ,,08Q2,"$4,246,546,090.00","($2,236,669,456.00)","$2,009,876,634.00","$4,606,174,451.00","($3,718,757,999.00)","$887,416,452.00","$862,915,750.00","($693,692,049.00)","$169,223,701.00","$6,447,350,922.00","($9,114,401,630.00)","($2,667,050,709.00)","$1,920,558,307.00","($1,230,870,020.00)","$689,688,287.00","$183,882,152.00","($1,273,036,518.00)","($1,089,154,366.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Q3,"$5,621,712,340.00","$4,500,476,649.00","$762,447,520.00","$4,232,945,753.00","$1,031,135,787.00","$150,979,516.00","$16,299,697,566.00","$1,210,098,360.00","$5,660,814,996.00","$762,925,704.00","$6,404,104,711.00","$1,623,114,939.00","$638,638,857.00","$16,299,697,566.00","$4,411,613,980.00","($1,160,338,347.00)","($478,184.00)","($2,171,158,957.00)","($591,979,152.00)","($487,659,341.00)",- ,,08Q3,"$5,621,712,340.00","($1,210,098,360.00)","$4,411,613,980.00","$4,500,476,649.00","($5,660,814,996.00)","($1,160,338,347.00)","$762,447,520.00","($762,925,704.00)","($478,184.00)","$4,232,945,753.00","($6,404,104,711.00)","($2,171,158,957.00)","$1,031,135,787.00","($1,623,114,939.00)","($591,979,152.00)","$150,979,516.00","($638,638,857.00)","($487,659,341.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Q4,"$91,840,711.00","$2,729,134,917.00","$739,142,703.00","$3,886,629,392.00","$1,524,801,739.00","$143,347,465.00","$9,114,896,927.00","$941,113,553.00","$3,439,184,226.00","$979,148,156.00","$2,293,828,565.00","$1,103,017,064.00","$358,605,362.00","$9,114,896,927.00","($849,272,842.00)","($710,049,309.00)","($240,005,454.00)","$1,592,800,826.00","$421,784,675.00","($215,257,897.00)",- ,,08Q4,"$91,840,711.00","($941,113,553.00)","($849,272,842.00)","$2,729,134,917.00","($3,439,184,226.00)","($710,049,309.00)","$739,142,703.00","($979,148,156.00)","($240,005,454.00)","$3,886,629,392.00","($2,293,828,565.00)","$1,592,800,826.00","$1,524,801,739.00","($1,103,017,064.00)","$421,784,675.00","$143,347,465.00","($358,605,362.00)","($215,257,897.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Q1,"$394,414,254.00","$834,917,096.00","$61,151,903.00","$2,035,614,084.00","$1,015,536,544.00","$123,556,750.00","$4,465,190,631.00","$392,537,000.00","$1,047,746,839.00","$465,084,333.00","$1,767,878,182.00","$588,353,783.00","$203,590,494.00","$4,465,190,631.00","$1,877,254.00","($212,829,743.00)","($403,932,430.00)","$267,735,902.00","$427,182,761.00","($80,033,744.00)",- ,,09Q1,"$394,414,254.00","($392,537,000.00)","$1,877,254.00","$834,917,096.00","($1,047,746,839.00)","($212,829,743.00)","$61,151,903.00","($465,084,333.00)","($403,932,430.00)","$2,035,614,084.00","($1,767,878,182.00)","$267,735,902.00","$1,015,536,544.00","($588,353,783.00)","$427,182,761.00","$123,556,750.00","($203,590,494.00)","($80,033,744.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Q2,"$60,250,000.00","$611,691,888.00","$259,091,000.00","$1,641,724,363.00","$656,621,063.00","$46,111,070.00","$3,275,489,385.00","$173,774,999.00","$680,864,186.00","$451,811,000.00","$1,220,181,792.00","$664,570,222.00","$84,287,187.00","$3,275,489,385.00","($113,524,999.00)","($69,172,297.00)","($192,720,000.00)","$421,542,572.00","($7,949,159.00)","($38,176,117.00)",- ,,09Q2,"$60,250,000.00","($173,774,999.00)","($113,524,999.00)","$611,691,888.00","($680,864,186.00)","($69,172,297.00)","$259,091,000.00","($451,811,000.00)","($192,720,000.00)","$1,641,724,363.00","($1,220,181,792.00)","$421,542,572.00","$656,621,063.00","($664,570,222.00)","($7,949,159.00)","$46,111,070.00","($84,287,187.00)","($38,176,117.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Q3,"$795,000,000.00","$1,347,327,726.00","$672,401,125.00","$1,923,443,143.00","$784,012,366.00","$56,500,000.00","$5,578,684,360.00","$283,688,826.00","$1,589,259,395.00","$648,692,500.00","$2,070,265,822.00","$749,986,617.00","$236,791,200.00","$5,578,684,360.00","$511,311,174.00","($241,931,669.00)","$23,708,625.00","($146,822,679.00)","$34,025,750.00","($180,291,200.00)",- ,,09Q3,"$795,000,000.00","($283,688,826.00)","$511,311,174.00","$1,347,327,726.00","($1,589,259,395.00)","($241,931,669.00)","$672,401,125.00","($648,692,500.00)","$23,708,625.00","$1,923,443,143.00","($2,070,265,822.00)","($146,822,679.00)","$784,012,366.00","($749,986,617.00)","$34,025,750.00","$56,500,000.00","($236,791,200.00)","($180,291,200.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Q4,"$993,089,100.00","$1,089,991,849.00","$736,590,757.00","$2,082,247,878.00","$618,944,021.00","$264,063,627.00","$5,784,927,232.00","$814,615,000.00","$2,050,563,694.00","$574,463,983.00","$1,650,599,987.00","$532,768,910.00","$161,915,657.00","$5,784,927,232.00","$178,474,100.00","($960,571,845.00)","$162,126,774.00","$431,647,891.00","$86,175,111.00","$102,147,970.00",- ,,09Q4,"$993,089,100.00","($814,615,000.00)","$178,474,100.00","$1,089,991,849.00","($2,050,563,694.00)","($960,571,845.00)","$736,590,757.00","($574,463,983.00)","$162,126,774.00","$2,082,247,878.00","($1,650,599,987.00)","$431,647,891.00","$618,944,021.00","($532,768,910.00)","$86,175,111.00","$264,063,627.00","($161,915,657.00)","$102,147,970.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q1,"$816,091,000.00","$1,051,244,640.00","$762,887,060.00","$1,662,561,430.00","$1,042,703,030.00","$43,143,300.00","$5,378,630,461.00","$458,746,333.00","$2,058,217,365.00","$610,749,000.00","$1,778,121,169.00","$363,411,000.00","$109,385,594.00","$5,378,630,461.00","$357,344,667.00","($1,006,972,725.00)","$152,138,060.00","($115,559,739.00)","$679,292,030.00","($66,242,294.00)",- ,,10Q1,"$816,091,000.00","($458,746,333.00)","$357,344,667.00","$1,051,244,640.00","($2,058,217,365.00)","($1,006,972,725.00)","$762,887,060.00","($610,749,000.00)","$152,138,060.00","$1,662,561,430.00","($1,778,121,169.00)","($115,559,739.00)","$1,042,703,030.00","($363,411,000.00)","$679,292,030.00","$43,143,300.00","($109,385,594.00)","($66,242,294.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q2,"$2,280,467,418.00","$2,401,489,998.00","$1,296,529,814.00","$3,600,395,390.00","$1,147,382,174.00","$45,933,012.00","$10,772,197,806.00","$1,062,417,655.00","$4,686,803,881.00","$1,448,472,018.00","$2,680,189,486.00","$731,301,533.00","$163,013,234.00","$10,772,197,806.00","$1,218,049,764.00","($2,285,313,883.00)","($151,942,204.00)","$920,205,904.00","$416,080,641.00","($117,080,222.00)",- ,,10Q2,"$2,280,467,418.00","($1,062,417,655.00)","$1,218,049,764.00","$2,401,489,998.00","($4,686,803,881.00)","($2,285,313,883.00)","$1,296,529,814.00","($1,448,472,018.00)","($151,942,204.00)","$3,600,395,390.00","($2,680,189,486.00)","$920,205,904.00","$1,147,382,174.00","($731,301,533.00)","$416,080,641.00","$45,933,012.00","($163,013,234.00)","($117,080,222.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q3,"$839,439,458.00","$4,125,510,329.00","$2,305,001,337.00","$3,230,291,902.00","$552,971,412.00","$99,859,400.00","$11,153,073,838.00","$844,088,362.00","$4,908,610,524.00","$605,893,555.00","$3,870,174,612.00","$618,767,106.00","$305,539,680.00","$11,153,073,838.00","($4,648,904.00)","($783,100,195.00)","$1,699,107,783.00","($639,882,711.00)","($65,795,695.00)","($205,680,280.00)",- ,,10Q3,"$839,439,458.00","($844,088,362.00)","($4,648,904.00)","$4,125,510,329.00","($4,908,610,524.00)","($783,100,195.00)","$2,305,001,337.00","($605,893,555.00)","$1,699,107,783.00","$3,230,291,902.00","($3,870,174,612.00)","($639,882,711.00)","$552,971,412.00","($618,767,106.00)","($65,795,695.00)","$99,859,400.00","($305,539,680.00)","($205,680,280.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q4,"$2,695,558,761.00","$5,322,053,582.00","$4,153,708,200.00","$5,268,191,680.00","$3,376,689,923.00","$170,573,936.00","$20,986,776,082.00","$4,017,091,887.00","$6,175,079,910.00","$1,674,555,472.00","$7,081,544,139.00","$1,562,828,824.00","$475,675,851.00","$20,986,776,082.00","($1,321,533,125.00)","($853,026,328.00)","$2,479,152,728.00","($1,813,352,458.00)","$1,813,861,099.00","($305,101,915.00)",- ,,10Q4,"$2,695,558,761.00","($4,017,091,887.00)","($1,321,533,125.00)","$5,322,053,582.00","($6,175,079,910.00)","($853,026,328.00)","$4,153,708,200.00","($1,674,555,472.00)","$2,479,152,728.00","$5,268,191,680.00","($7,081,544,139.00)","($1,813,352,458.00)","$3,376,689,923.00","($1,562,828,824.00)","$1,813,861,099.00","$170,573,936.00","($475,675,851.00)","($305,101,915.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q1,"$1,082,052,829.00","$3,472,632,605.00","$2,050,082,660.00","$3,747,493,425.00","$851,799,178.00","$59,121,875.00","$11,263,182,572.00","$337,263,718.00","$4,821,193,639.00","$949,499,137.00","$4,083,457,972.00","$805,322,100.00","$266,446,007.00","$11,263,182,572.00","$744,789,111.00","($1,348,561,034.00)","$1,100,583,523.00","($335,964,546.00)","$46,477,078.00","($207,324,132.00)",- ,,11Q1,"$1,082,052,829.00","($337,263,718.00)","$744,789,111.00","$3,472,632,605.00","($4,821,193,639.00)","($1,348,561,034.00)","$2,050,082,660.00","($949,499,137.00)","$1,100,583,523.00","$3,747,493,425.00","($4,083,457,972.00)","($335,964,546.00)","$851,799,178.00","($805,322,100.00)","$46,477,078.00","$59,121,875.00","($266,446,007.00)","($207,324,132.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
